19560,328,228,4118,24,16,207,1297,-10,-4,238
19580,-85,439,4102,18,31,338,1300,-9,-4,238
19600,99,359,4087,-2,19,339,1305,-9,-4,238
19620,513,212,4135,-7,10,371,1311,-9,-4,238
19640,-25,275,4068,16,33,390,1315,-9,-4,238
19660,169,83,4122,20,9,294,1320,-9,-4,238
19680,-32,360,4119,16,1,494,1326,-9,-4,238
19700,80,446,3975,-3,52,566,1334,-9,-4,238
19720,-66,315,4006,50,30,612,1342,-9,-4,239
19740,151,61,4118,-11,20,654,1351,-9,-3,238
19760,283,453,3885,5,98,574,1360,-9,-4,238
19780,-136,368,4113,-9,-3,420,1366,-9,-4,238
19800,-125,340,4056,-9,23,569,1373,-8,-4,238
19820,239,209,4176,2,16,469,1380,-9,-5,238
19840,166,179,4069,23,25,438,1387,-9,-5,238
19860,22,226,4078,-3,18,501,1393,-9,-4,238
19880,-282,291,4136,-74,-21,638,1400,-8,-4,238
19900,-275,185,4154,47,27,682,1408,-8,-4,238
